00287	Air	LWIR	256	256	62
00288	Air	LWIR	256	256	80
00289	Air	LWIR	256	256	56
00290	Air	LWIR	256	256	61
00291	Air	LWIR	256	256	58
00292	Air	LWIR	256	256	54
00293	Air	LWIR	256	256	62
00294	Air	LWIR	256	256	65
00295	Air	LWIR	256	256	58
00296	Air	LWIR	256	256	98
00297	Air	LWIR	256	256	58
00298	Air	LWIR	256	256	58
00299	Air	LWIR	256	256	80
00300	Air	LWIR	256	256	65
00301	Air	LWIR	256	256	54
00302	Air	LWIR	256	256	58
00303	Air	LWIR	256	256	70
00304	Air	LWIR	256	256	54
00305	Air	LWIR	256	256	80
00306	Air	LWIR	256	256	71
00307	Air	LWIR	256	256	46
00308	Air	LWIR	256	256	71
00309	Air	LWIR	256	256	65
00310	Air	LWIR	256	256	58
00311	Air	LWIR	256	256	52
00312	Air	LWIR	256	256	58
00313	Air	LWIR	256	256	14
00314	Air	LWIR	256	256	26
00315	Air	LWIR	256	256	15
00316	Air	LWIR	256	256	14
00317	Air	LWIR	256	256	19
00318	Air	LWIR	256	256	15
00319	Air	LWIR	256	256	15
00320	Air	LWIR	256	256	20
00321	Air	LWIR	256	256	29
00322	Air	LWIR	256	256	12
00323	Air	LWIR	256	256	14
00324	Air	LWIR	256	256	14
00325	Air	LWIR	256	256	15
00326	Air	LWIR	256	256	30
00327	Air	LWIR	256	256	15
00328	Air	LWIR	256	256	30
00329	Air	LWIR	256	256	15
00330	Air	LWIR	256	256	28
00331	Air	LWIR	256	256	30
00332	Air	LWIR	256	256	32
00333	Air	LWIR	256	256	16
00334	Air	LWIR	256	256	32
00335	Air	LWIR	256	256	32
00336	Air	LWIR	256	256	34
00337	Air	LWIR	256	256	34
00338	Air	LWIR	256	256	36
00339	Air	LWIR	256	256	36
00340	Air	LWIR	256	256	36
00341	Air	LWIR	256	256	36
00342	Air	LWIR	256	256	36
00343	Air	LWIR	256	256	38
00344	Air	LWIR	256	256	38
00345	Air	LWIR	256	256	38
00346	Air	LWIR	256	256	38
00347	Air	LWIR	256	256	20
00348	Air	LWIR	256	256	40
00349	Air	LWIR	256	256	40
00350	Air	LWIR	256	256	40
00351	Air	LWIR	256	256	40
00352	Air	LWIR	256	256	40
00353	Air	LWIR	256	256	42
00354	Air	LWIR	256	256	42
00355	Air	LWIR	256	256	43
00356	Air	LWIR	256	256	44
00357	Air	LWIR	256	256	22
00358	Air	LWIR	256	256	46
00359	Air	LWIR	256	256	50
00360	Air	LWIR	256	256	50
00361	Air	LWIR	256	256	52
00362	Air	LWIR	256	256	52
00363	Air	LWIR	256	256	53
00364	Air	LWIR	256	256	54
00365	Air	LWIR	256	256	53
00366	Air	LWIR	256	256	56
00367	Air	LWIR	256	256	56
00368	Air	LWIR	256	256	56
00369	Air	LWIR	256	256	58
00370	Air	LWIR	256	256	58
00371	Air	LWIR	256	256	58
00372	Air	LWIR	256	256	30
00373	Air	LWIR	256	256	60
00374	Air	LWIR	256	256	61
00375	Air	LWIR	256	256	31
00376	Air	LWIR	256	256	63
00377	Air	LWIR	256	256	64
00378	Air	LWIR	256	256	64
00379	Air	LWIR	256	256	64
00380	Air	LWIR	256	256	68
00381	Air	LWIR	256	256	68
00382	Air	LWIR	256	256	68
00383	Air	LWIR	256	256	70
00384	Air	LWIR	256	256	70
00385	Air	LWIR	256	256	9
00386	Air	LWIR	256	256	9
00387	Air	LWIR	256	256	18
00388	Air	LWIR	256	256	13
00389	Air	LWIR	256	256	26
00390	Air	LWIR	256	256	13
00391	Air	LWIR	256	256	26
00392	Air	LWIR	256	256	13
00393	Air	LWIR	256	256	26
00394	Air	LWIR	256	256	26
00395	Air	LWIR	256	256	14
00396	Air	LWIR	256	256	28
00397	Air	LWIR	256	256	13
00398	Air	LWIR	256	256	26
00399	Air	LWIR	256	256	13
00400	Air	LWIR	256	256	13
00401	Air	LWIR	256	256	28
00402	Air	LWIR	256	256	28
00403	Air	LWIR	256	256	28
00404	Air	LWIR	256	256	14
00405	Air	LWIR	256	256	28
00406	Air	LWIR	256	256	28
00407	Air	LWIR	256	256	14
00408	Air	LWIR	256	256	28
00409	Air	LWIR	256	256	28
00410	Air	LWIR	256	256	30
00411	Air	LWIR	256	256	30
00412	Air	LWIR	256	256	30
00413	Air	LWIR	256	256	15
00414	Air	LWIR	256	256	15
00415	Air	LWIR	256	256	15
00416	Air	LWIR	256	256	30
00417	Air	LWIR	256	256	32
00418	Air	LWIR	256	256	32
00419	Air	LWIR	256	256	32
00420	Air	LWIR	256	256	16
00421	Air	LWIR	256	256	32
00422	Air	LWIR	256	256	34
00423	Air	LWIR	256	256	34
00424	Air	LWIR	256	256	34
00425	Air	LWIR	256	256	35
00426	Air	LWIR	256	256	36
00427	Air	LWIR	256	256	36
00428	Air	LWIR	256	256	37
00429	Air	LWIR	256	256	38
00430	Air	LWIR	256	256	38
00431	Air	LWIR	256	256	38
00432	Air	LWIR	256	256	39
00433	Air	LWIR	256	256	40
00434	Air	LWIR	256	256	40
00435	Air	LWIR	256	256	40
00436	Air	LWIR	256	256	20
00437	Air	LWIR	256	256	40
00438	Air	LWIR	256	256	41
00439	Air	LWIR	256	256	42
00440	Air	LWIR	256	256	42
00441	Air	LWIR	256	256	42
00442	Air	LWIR	256	256	42
00443	Air	LWIR	256	256	43
00444	Air	LWIR	256	256	44
00445	Air	LWIR	256	256	46
00446	Air	LWIR	256	256	23
00447	Air	LWIR	256	256	64
00448	Air	LWIR	256	256	32
00449	Air	LWIR	256	256	78
00450	Air	LWIR	256	256	41
00451	Air	LWIR	256	256	35
00452	Air	LWIR	256	256	108
00453	Air	LWIR	256	256	108
00454	Air	LWIR	256	256	51
00455	Air	LWIR	256	256	44
00456	Air	LWIR	256	256	34
00457	Air	LWIR	256	256	45
00458	Air	LWIR	256	256	80
00459	Air	LWIR	256	256	45
00460	Air	LWIR	256	256	49
00461	Air	LWIR	256	256	66
00462	Air	LWIR	256	256	75
00463	Air	LWIR	256	256	45
00464	Air	LWIR	256	256	51
00465	Air	LWIR	256	256	50
00466	Air	LWIR	256	256	58
00467	Air	LWIR	256	256	41
00468	Air	LWIR	256	256	28
00469	Air	LWIR	256	256	51
00470	Air	LWIR	256	256	61
00471	Air	LWIR	256	256	80
00472	Air	LWIR	256	256	44
00473	Air	LWIR	256	256	66
00474	Air	LWIR	256	256	76
00475	Air	LWIR	256	256	41
00476	Air	LWIR	256	256	60
00477	Air	LWIR	256	256	84
00478	Air	LWIR	256	256	41
00479	Air	LWIR	256	256	32
00480	Air	LWIR	256	256	74
00481	Air	LWIR	256	256	78
00482	Air	LWIR	256	256	67
00483	Air	LWIR	256	256	40
00484	Air	LWIR	256	256	41
00485	Air	LWIR	256	256	46
00486	Air	LWIR	256	256	47
00487	Air	LWIR	256	256	66
00488	Air	LWIR	256	256	51
00489	Air	LWIR	256	256	60
00490	Air	LWIR	256	256	81
00491	Air	LWIR	256	256	86
00492	Air	LWIR	256	256	49
00493	Air	LWIR	256	256	61
00494	Air	LWIR	256	256	71
00495	Air	LWIR	256	256	40
00496	Air	LWIR	256	256	68
00497	Air	LWIR	256	256	66
00498	Air	LWIR	256	256	44
00499	Air	LWIR	256	256	58
00500	Air	LWIR	256	256	26
00501	Air	LWIR	256	256	53
00502	Air	LWIR	256	256	41
00503	Air	LWIR	256	256	47
00504	Air	LWIR	256	256	47
00505	Air	LWIR	256	256	27
00506	Air	LWIR	256	256	52
00507	Air	LWIR	256	256	27
00508	Air	LWIR	256	256	31
00509	Air	LWIR	256	256	53
00510	Air	LWIR	256	256	73
00511	Air	LWIR	256	256	28
00512	Air	LWIR	256	256	51
00513	Air	LWIR	256	256	75
00514	Air	LWIR	256	256	34
00515	Air	LWIR	256	256	40
00516	Air	LWIR	256	256	75
00517	Air	LWIR	256	256	50
00518	Air	LWIR	256	256	60
00519	Air	LWIR	256	256	64
00520	Air	LWIR	256	256	38
00521	Air	LWIR	256	256	40
00522	Air	LWIR	256	256	60
00523	Air	LWIR	256	256	44
00524	Air	LWIR	256	256	78
00525	Air	LWIR	256	256	68
00526	Air	LWIR	256	256	73
00527	Air	LWIR	256	256	49
00528	Air	LWIR	256	256	32
00529	Air	LWIR	256	256	53
00530	Air	LWIR	256	256	61
00531	Air	LWIR	256	256	40
00532	Air	LWIR	256	256	55
00533	Air	LWIR	256	256	32
00534	Air	LWIR	256	256	40
00535	Air	LWIR	256	256	38
00536	Air	LWIR	256	256	61
00537	Air	LWIR	256	256	61
00538	Air	LWIR	256	256	44
00539	Air	LWIR	256	256	63
00540	Air	LWIR	256	256	67
00541	Air	LWIR	256	256	75
00542	Air	LWIR	256	256	74
00543	Air	LWIR	256	256	60
00544	Air	LWIR	256	256	55
00545	Air	LWIR	256	256	47
00546	Air	LWIR	256	256	52
00547	Air	LWIR	256	256	34
00548	Air	LWIR	256	256	36
00549	Air	LWIR	256	256	47
00550	Air	LWIR	256	256	72
00551	Air	LWIR	256	256	82
00552	Air	LWIR	256	256	50
00553	Air	LWIR	256	256	60
00554	Air	LWIR	256	256	55
00555	Air	LWIR	256	256	60
00556	Air	LWIR	256	256	55
00557	Air	LWIR	256	256	66
00558	Air	LWIR	256	256	44
00559	Air	LWIR	256	256	64
00560	Air	LWIR	256	256	34
00561	Air	LWIR	256	256	82
00562	Air	LWIR	256	256	83
00563	Air	LWIR	256	256	71
00564	Air	LWIR	256	256	39
00565	Air	LWIR	256	256	66
00566	Air	LWIR	256	256	18
00567	Air	LWIR	256	256	36
00568	Air	LWIR	256	256	9
00569	Air	LWIR	256	256	9
00570	Air	LWIR	256	256	9
00571	Air	LWIR	256	256	9
00572	Air	LWIR	256	256	27
00573	Air	LWIR	256	256	9
00574	Air	LWIR	256	256	9
00575	Air	LWIR	256	256	18
00576	Air	LWIR	256	256	9
00577	Air	LWIR	256	256	27
00578	Air	LWIR	256	256	9
00579	Air	LWIR	256	256	9
00580	Air	LWIR	256	256	18
00581	Air	LWIR	256	256	9
00582	Air	LWIR	256	256	9
00583	Air	LWIR	256	256	9
00584	Air	LWIR	256	256	9
00585	Air	LWIR	256	256	9
00586	Air	LWIR	256	256	27
00587	Air	LWIR	256	256	9
00588	Air	LWIR	256	256	9
00589	Air	LWIR	256	256	9
00590	Air	LWIR	256	256	9
00591	Air	LWIR	256	256	9
00592	Air	LWIR	256	256	9
00593	Air	LWIR	256	256	9
00594	Air	LWIR	256	256	36
00595	Air	LWIR	256	256	9
00596	Air	LWIR	256	256	9
00597	Air	LWIR	256	256	27
00598	Air	LWIR	256	256	9
00599	Air	LWIR	256	256	18
00600	Air	LWIR	256	256	9
00601	Air	LWIR	256	256	18
00602	Air	LWIR	256	256	9
00603	Air	LWIR	256	256	9
00604	Air	LWIR	256	256	9
00605	Air	LWIR	256	256	18
00606	Air	LWIR	256	256	9
00607	Air	LWIR	256	256	9
00608	Air	LWIR	256	256	9
00609	Air	LWIR	256	256	27
00610	Air	LWIR	256	256	9
00611	Air	LWIR	256	256	9
00612	Air	LWIR	256	256	9
00613	Air	LWIR	256	256	9
00614	Air	LWIR	256	256	9
00615	Air	LWIR	256	256	9
00616	Air	LWIR	256	256	9
00617	Air	LWIR	256	256	9
00618	Air	LWIR	256	256	9
00619	Air	LWIR	256	256	18
00620	Air	LWIR	256	256	18
00621	Air	LWIR	256	256	18
00622	Air	LWIR	256	256	9
00623	Air	LWIR	256	256	9
00624	Air	LWIR	256	256	27
00625	Air	LWIR	256	256	9
00626	Air	LWIR	256	256	9
00627	Air	LWIR	256	256	27
00628	Air	LWIR	256	256	36
00629	Air	LWIR	256	256	36
00630	Air	LWIR	256	256	9
00631	Air	LWIR	256	256	9
00632	Air	LWIR	256	256	62
00633	Air	LWIR	256	256	58
00634	Air	LWIR	256	256	56
00635	Air	LWIR	256	256	54
00636	Air	LWIR	256	256	72
00637	Air	LWIR	256	256	56
00638	Air	LWIR	256	256	70
00639	Air	LWIR	256	256	72
00640	Air	LWIR	256	256	98
00641	Air	LWIR	256	256	62
00642	Air	LWIR	256	256	61
00643	Air	LWIR	256	256	80
00644	Air	LWIR	256	256	58
00645	Air	LWIR	256	256	54
00646	Air	LWIR	256	256	54
00647	Air	LWIR	256	256	31
00648	Air	LWIR	256	256	36
00649	Air	LWIR	256	256	19
00650	Air	LWIR	256	256	52
00651	Air	LWIR	256	256	58
00652	Air	LWIR	256	256	54
00653	Air	LWIR	256	256	71
00654	Air	LWIR	256	256	19
00655	Air	LWIR	256	256	58
00656	Air	LWIR	256	256	56
00657	Air	LWIR	256	256	19
00658	Air	LWIR	256	256	71
00659	Air	LWIR	256	256	65
00660	Air	LWIR	256	256	25
00661	Air	LWIR	256	256	16
00662	Air	LWIR	256	256	12
00663	Air	LWIR	256	256	20
00664	Air	LWIR	256	256	17
00665	Air	LWIR	256	256	19
00666	Air	LWIR	256	256	56
00667	Air	LWIR	256	256	58
00668	Air	LWIR	256	256	58
00669	Air	LWIR	256	256	56
00670	Air	LWIR	256	256	13
00671	Air	LWIR	256	256	39
00672	Air	LWIR	256	256	37
00673	Air	LWIR	256	256	55
00674	Air	LWIR	256	256	32
00675	Air	LWIR	256	256	30
00676	Land	LWIR	512	512	79
00677	Land	LWIR	512	512	84
00678	Land	LWIR	512	512	150
00679	Land	LWIR	512	512	105
00680	Land	LWIR	512	512	18
00681	Land	LWIR	512	512	245
00682	Land	LWIR	512	512	143
00683	Land	LWIR	512	512	183
00684	Land	LWIR	512	512	9
00685	Land	LWIR	512	512	306
00686	Land	LWIR	512	512	15
00687	Land	LWIR	512	512	13
00688	Land	LWIR	512	512	311
00689	Land	LWIR	512	512	41
00690	Land	LWIR	512	512	56
00691	Land	LWIR	512	512	66
00692	Land	LWIR	512	512	160
00693	Land	LWIR	512	512	27
00694	Land	LWIR	512	512	21
00695	Land	LWIR	512	512	48
00696	Land	LWIR	512	512	20
00697	Land	LWIR	512	512	88
00698	Land	LWIR	512	512	324
00699	Land	LWIR	512	512	53
00700	Land	LWIR	512	512	43
00701	Land	LWIR	512	512	21
00702	Land	LWIR	512	512	72
00703	Land	LWIR	512	512	30
00704	Land	LWIR	512	512	100
00705	Land	LWIR	512	512	133
00706	Land	LWIR	512	512	38
00707	Land	LWIR	512	512	130
00708	Land	LWIR	512	512	529
00709	Land	LWIR	512	512	12
00710	Land	LWIR	512	512	34
00711	Land	LWIR	512	512	33
00712	Land	LWIR	512	512	406
00713	Land	LWIR	512	512	25
00714	Land	LWIR	512	512	17
00715	Land	LWIR	512	512	67
00716	Land	LWIR	512	512	59
00717	Land	LWIR	512	512	10
00718	Land	LWIR	512	512	23
00719	Land	LWIR	512	512	20
00720	Land	LWIR	512	512	54
00721	Land	LWIR	512	512	65
00722	Land	LWIR	512	512	127
00723	Land	LWIR	512	512	37
00724	Land	LWIR	512	512	17
00725	Land	LWIR	512	512	15
00726	Land	LWIR	512	512	90
00727	Land	LWIR	512	512	223
00728	Land	LWIR	512	512	21
00729	Land	LWIR	512	512	74
00730	Land	LWIR	512	512	67
00731	Land	LWIR	512	512	22
00732	Land	LWIR	512	512	93
00733	Land	LWIR	512	512	15
00734	Land	LWIR	512	512	29
00735	Land	LWIR	512	512	100
00736	Land	LWIR	512	512	7
00737	Land	LWIR	512	512	86
00738	Land	LWIR	512	512	89
00739	Land	LWIR	512	512	201
00740	Land	LWIR	512	512	20
00741	Land	LWIR	512	512	27
00742	Land	LWIR	512	512	50
00743	Land	LWIR	512	512	140
00744	Land	LWIR	512	512	37
00745	Land	LWIR	512	512	140
00746	Land	LWIR	512	512	154
00747	Land	LWIR	512	512	7
00748	Land	LWIR	512	512	17
00749	Land	LWIR	512	512	311
00750	Land	LWIR	512	512	37
00751	Land	LWIR	512	512	238
00752	Land	LWIR	512	512	20
00753	Land	LWIR	512	512	40
00754	Land	LWIR	512	512	34
00755	Land	LWIR	512	512	25
00756	Land	LWIR	512	512	54
00757	Land	LWIR	512	512	16
00758	Land	LWIR	512	512	247
00759	Land	LWIR	512	512	8
00760	Land	LWIR	512	512	106
00761	Land	LWIR	512	512	47
00762	Land	LWIR	512	512	54
00763	Land	LWIR	512	512	93
00764	Land	LWIR	512	512	81
00765	Land	LWIR	512	512	388
00766	Land	LWIR	512	512	81
00767	Land	LWIR	512	512	55
00768	Land	LWIR	512	512	198
00769	Land	LWIR	512	512	49
00770	Land	LWIR	512	512	115
00771	Land	LWIR	512	512	101
00772	Land	LWIR	512	512	68
00773	Land	LWIR	512	512	39
00774	Land	LWIR	512	512	108
00775	Land	LWIR	512	512	65
00776	Land	LWIR	512	512	55
00777	Land	LWIR	512	512	92
00778	Land	LWIR	512	512	45
00779	Land	LWIR	512	512	89
00780	Land	LWIR	512	512	278
00781	Land	LWIR	512	512	27
00782	Land	LWIR	512	512	65
00783	Land	LWIR	512	512	87
00784	Land	LWIR	512	512	19
00785	Land	LWIR	512	512	30
00786	Land	LWIR	512	512	65
00787	Land	LWIR	512	512	100
00788	Land	LWIR	512	512	64
00789	Land	LWIR	512	512	64
00790	Land	LWIR	512	512	17
00791	Land	LWIR	512	512	122
00792	Land	LWIR	512	512	280
00793	Land	LWIR	512	512	242
00794	Land	LWIR	512	512	51
00795	Land	LWIR	512	512	19
00796	Land	LWIR	512	512	1779
00797	Land	LWIR	512	512	95
00798	Land	LWIR	512	512	54
00799	Land	LWIR	512	512	118
00800	Land	LWIR	512	512	56
00801	Land	LWIR	512	512	158
00802	Land	LWIR	512	512	43
00803	Land	LWIR	512	512	39
00804	Land	LWIR	512	512	41
00805	Land	LWIR	512	512	91
00806	Land	LWIR	512	512	18
00807	Land	LWIR	512	512	176
00808	Land	LWIR	512	512	171
00809	Land	LWIR	512	512	290
00810	Land	LWIR	512	512	98
00811	Land	LWIR	512	512	58
00812	Land	LWIR	512	512	30
00813	Land	LWIR	512	512	34
00814	Land	LWIR	512	512	100
00815	Land	LWIR	512	512	76
00816	Land	LWIR	512	512	42
00817	Land	LWIR	512	512	290
00818	Land	LWIR	512	512	150
00819	Land	LWIR	512	512	127
00820	Land	LWIR	512	512	15
00821	Land	LWIR	512	512	20
00822	Land	LWIR	512	512	89
00823	Land	LWIR	512	512	42
